Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct
ID0298-phase5,39547160,6/4/26,133,Labeled,584340,med student,c',H,No
ID0298-phase5,39547160,6/9/26,87,Labeled,618830,med student,b',H,No
ID0300-phase5,39547161,6/1/26,51,Labeled,579474,med student,c',C,Yes
ID0300-phase5,39547161,6/1/26,54,Labeled,579547,med student,c',C,Yes
ID0300-phase5,39547161,6/2/26,85,Labeled,584340,med student,c',C,Yes
ID0302-phase5,39547162,6/11/26,124,Labeled,579918,med student,c',C,Yes
ID0302-phase5,39547162,5/30/26,108,Labeled,584340,med student,a',C,No
ID0302-phase5,39547162,6/1/26,92,Labeled,680819,med student,a',C,No
ID0303-phase5,39547163,6/12/26,128,Labeled,579918,med student,f',F,Yes
ID0303-phase5,39547163,6/12/26,83,Labeled,586841,med student,a',F,No
ID0303-phase5,39547163,6/13/26,64,Labeled,618830,med student,a',F,No
ID0304-phase5,39547164,6/11/26,12,Labeled,579547,med student,c',I,No
ID0304-phase5,39547164,6/10/26,108,Labeled,584340,med student,i',I,Yes
ID0304-phase5,39547164,6/11/26,83,Labeled,586841,med student,i',I,Yes
ID0305-phase5,39547165,6/11/26,80,Labeled,579918,med student,d',B,No
ID0305-phase5,39547165,6/3/26,103,Labeled,584340,med student,b',B,Yes
ID0305-phase5,39547165,6/4/26,101,Labeled,618830,med student,c',B,No
ID0307-phase5,39547166,6/8/26,112,Labeled,579547,med student,d',D,Yes
ID0307-phase5,39547166,6/6/26,147,Labeled,579918,med student,d',D,Yes
ID0307-phase5,39547166,6/5/26,103,Labeled,584340,med student,d',D,Yes
ID0309-phase5,39547167,5/31/26,37,Labeled,579474,med student,b',A,No
ID0309-phase5,39547167,6/2/26,10,Labeled,579547,med student,a',A,Yes
ID0309-phase5,39547167,5/31/26,97,Labeled,584340,med student,a',A,Yes
ID0310-phase5,39547168,6/12/26,99,Labeled,584340,med student,d',C,No
ID0310-phase5,39547168,6/12/26,69,Labeled,586841,med student,d',C,No
ID0310-phase5,39547168,6/13/26,77,Labeled,618830,med student,b',C,No
ID0313-phase5,39547169,6/5/26,214,Labeled,579918,med student,a',A,Yes
ID0313-phase5,39547169,6/9/26,71,Labeled,584340,med student,a',A,Yes
ID0313-phase5,39547169,6/4/26,109,Labeled,601253,med student,a',A,Yes
ID0314-phase5,39547170,6/10/26,28,Labeled,579918,med student,d',C,No
ID0314-phase5,39547170,6/10/26,164,Labeled,584340,med student,a',C,No
ID0314-phase5,39547170,6/11/26,112,Labeled,586841,med student,b',C,No
ID0315-phase5,39547171,6/1/26,26,Labeled,579547,med student,c',C,Yes
ID0315-phase5,39547171,5/31/26,109,Labeled,584340,med student,c',C,Yes
ID0315-phase5,39547171,6/2/26,181,Labeled,601253,med student,c',C,Yes
ID0317-phase5,39547172,6/9/26,109,Labeled,584340,med student,j',F,No
ID0317-phase5,39547172,5/28/26,98,Labeled,618830,med student,f',F,Yes
ID0317-phase5,39547172,5/28/26,76,Labeled,672563,med student,f',F,Yes
ID0320-phase5,39547173,6/4/26,209,Labeled,579547,med student,f',A,No
ID0320-phase5,39547173,6/4/26,118,Labeled,584340,med student,a',A,Yes
ID0320-phase5,39547173,6/4/26,48,Labeled,603017,med student,c',A,No
ID0321-phase5,39547174,5/28/26,96,Labeled,579474,med student,d',B,No
ID0321-phase5,39547174,5/29/26,41,Labeled,586831,med student,c',B,No
ID0321-phase5,39547174,5/28/26,123,Labeled,672563,med student,a',B,No
ID0324-phase5,39547175,6/9/26,114,Labeled,579547,med student,c',C,Yes
ID0324-phase5,39547175,6/10/26,107,Labeled,584340,med student,a',C,No
ID0324-phase5,39547175,6/11/26,112,Labeled,586841,med student,c',C,Yes
ID0325-phase5,39547176,6/1/26,31,Labeled,579474,med student,c',B,No
ID0325-phase5,39547176,6/1/26,37,Labeled,579547,med student,d',B,No
ID0325-phase5,39547176,6/11/26,87,Labeled,584340,med student,b',B,Yes
ID0327-phase5,39547177,6/3/26,124,Labeled,584340,med student,c',C,Yes
ID0327-phase5,39547177,6/3/26,40,Labeled,603017,med student,c',C,Yes
ID0327-phase5,39547177,6/9/26,66,Labeled,618830,med student,j',C,No
ID0328-phase5,39547178,6/11/26,42,Labeled,579547,med student,a',A,Yes
ID0328-phase5,39547178,6/11/26,152,Labeled,579918,med student,b',A,No
ID0328-phase5,39547178,6/11/26,47,Labeled,586841,med student,c',A,No
ID0330-phase5,39547179,6/4/26,104,Labeled,579918,med student,a',C,No
ID0330-phase5,39547179,6/4/26,127,Labeled,584340,med student,a',C,No
ID0330-phase5,39547179,6/11/26,49,Labeled,586841,med student,a',C,No
ID0332-phase5,39547180,6/8/26,81,Labeled,579547,med student,c',C,Yes
ID0332-phase5,39547180,6/8/26,95,Labeled,584340,med student,b',C,No
ID0332-phase5,39547180,6/5/26,100,Labeled,601253,med student,b',C,No
ID0334-phase5,39547181,6/1/26,73,Labeled,579547,med student,d',C,No
ID0334-phase5,39547181,6/2/26,82,Labeled,584340,med student,b',C,No
ID0334-phase5,39547181,6/2/26,277,Labeled,601253,med student,a',C,No
ID0336-phase5,39547182,6/3/26,25,Labeled,579474,med student,a',E,No
ID0336-phase5,39547182,6/3/26,126,Labeled,584340,med student,a',E,No
ID0336-phase5,39547182,6/10/26,115,Labeled,618830,med student,i',E,No
ID0337-phase5,39547183,6/11/26,186,Labeled,579918,med student,d',C,No
ID0337-phase5,39547183,5/29/26,113,Labeled,584340,med student,b',C,No
ID0337-phase5,39547183,5/28/26,225,Labeled,618830,med student,a',C,No
ID0339-phase5,39547184,6/5/26,82,Labeled,579918,med student,b',B,Yes
ID0339-phase5,39547184,6/9/26,108,Labeled,584340,med student,b',B,Yes
ID0339-phase5,39547184,6/4/26,71,Labeled,601253,med student,b',B,Yes
ID0345-phase5,39547185,6/4/26,214,Labeled,579547,med student,a',A,Yes
ID0345-phase5,39547185,6/5/26,135,Labeled,579918,med student,a',A,Yes
ID0345-phase5,39547185,6/4/26,170,Labeled,601253,med student,a',A,Yes
ID0349-phase5,39547186,5/31/26,25,Labeled,579474,med student,f',C,No
ID0349-phase5,39547186,6/1/26,41,Labeled,579547,med student,c',C,Yes
ID0349-phase5,39547186,5/30/26,77,Labeled,584340,med student,c',C,Yes
ID0352-phase5,39547187,6/10/26,217,Labeled,579547,med student,a',A,Yes
ID0352-phase5,39547187,6/8/26,153,Labeled,584340,med student,a',A,Yes
ID0352-phase5,39547187,6/11/26,104,Labeled,586841,med student,c',A,No
ID0353-phase5,39547188,6/11/26,116,Labeled,579918,med student,a',H,No
ID0353-phase5,39547188,5/30/26,132,Labeled,584340,med student,i',H,No
ID0353-phase5,39547188,6/1/26,204,Labeled,601253,med student,i',H,No
ID0356-phase5,39547189,6/12/26,862,Labeled,579547,med student,c',A,No
ID0356-phase5,39547189,6/12/26,115,Labeled,584340,med student,c',A,No
ID0356-phase5,39547189,6/11/26,87,Labeled,586841,med student,b',A,No
ID0357-phase5,39547190,6/5/26,105,Labeled,579918,med student,b',B,Yes
ID0357-phase5,39547190,6/4/26,105,Labeled,584340,med student,j',B,No
ID0357-phase5,39547190,6/4/26,278,Labeled,601253,med student,a',B,No
ID0357-phase5,39547190,6/8/26,105,Labeled,618830,med student,e',B,No
ID0359-phase5,39547191,5/31/26,75,Labeled,579474,med student,b',A,No
ID0359-phase5,39547191,5/29/26,156,Labeled,584340,med student,j',A,No
ID0359-phase5,39547191,5/30/26,103,Labeled,618830,med student,g',A,No
ID0360-phase5,39547192,6/9/26,16,Labeled,579547,med student,a',A,Yes
ID0360-phase5,39547192,6/5/26,174,Labeled,579918,med student,a',A,Yes
ID0360-phase5,39547192,6/9/26,101,Labeled,584340,med student,a',A,Yes
ID0363-phase5,39547193,6/4/26,143,Labeled,579474,med student,d',A,No
ID0363-phase5,39547193,6/10/26,97,Labeled,584340,med student,a',A,Yes
ID0363-phase5,39547193,6/4/26,292,Labeled,601253,med student,d',A,No
ID0364-phase5,39547194,6/11/26,1422,Labeled,579547,med student,b',B,Yes
ID0364-phase5,39547194,6/12/26,79,Labeled,584340,med student,b',B,Yes
ID0364-phase5,39547194,6/11/26,133,Labeled,586841,med student,a',B,No
ID0367-phase5,39547195,6/13/26,99,Labeled,579547,med student,a',F,No
ID0367-phase5,39547195,6/12/26,69,Labeled,586841,med student,e',F,No
ID0367-phase5,39547195,6/13/26,90,Labeled,618830,med student,a',F,No
ID0368-phase5,39547196,6/1/26,124,Labeled,579547,med student,d',D,Yes
ID0368-phase5,39547196,6/1/26,129,Labeled,584340,med student,d',D,Yes
ID0368-phase5,39547196,6/1/26,189,Labeled,601253,med student,d',D,Yes
ID0371-phase5,39547197,5/30/26,43,Labeled,579474,med student,f',F,Yes
ID0371-phase5,39547197,5/30/26,105,Labeled,584340,med student,f',F,Yes
ID0371-phase5,39547197,5/31/26,62,Labeled,586841,med student,b',F,No
ID0376-phase5,39547198,6/4/26,42,Labeled,579918,med student,a',A,Yes
ID0376-phase5,39547198,6/9/26,171,Labeled,584340,med student,a',A,Yes
ID0376-phase5,39547198,6/4/26,142,Labeled,601253,med student,f',A,No
ID0379-phase5,39547199,6/12/26,134,Labeled,584340,med student,a',C,No
ID0379-phase5,39547199,6/11/26,60,Labeled,586841,med student,a',C,No
ID0379-phase5,39547199,6/12/26,77,Labeled,618830,med student,e',C,No
ID0382-phase5,39547200,5/30/26,95,Labeled,584340,med student,c',C,Yes
ID0382-phase5,39547200,5/29/26,46,Labeled,586841,med student,c',C,Yes
ID0382-phase5,39547200,6/1/26,26,Labeled,680819,med student,c',C,Yes
ID0385-phase5,39547201,6/12/26,62,Labeled,584340,med student,h',I,No
ID0385-phase5,39547201,6/12/26,87,Labeled,586841,med student,f',I,No
ID0385-phase5,39547201,6/12/26,114,Labeled,618830,med student,i',I,Yes
ID0388-phase5,39547202,6/11/26,19,Labeled,579547,med student,b',F,No
ID0388-phase5,39547202,6/12/26,41,Labeled,586841,med student,b',F,No
ID0388-phase5,39547202,6/13/26,72,Labeled,618830,med student,b',F,No
ID0389-phase5,39547203,6/8/26,253,Labeled,579547,med student,c',C,Yes
ID0389-phase5,39547203,6/3/26,101,Labeled,584340,med student,a',C,No
ID0389-phase5,39547203,6/4/26,262,Labeled,601253,med student,a',C,No
ID0391-phase5,39547204,5/30/26,136,Labeled,584340,med student,c',A,No
ID0391-phase5,39547204,5/31/26,74,Labeled,586841,med student,i',A,No
ID0391-phase5,39547204,5/28/26,83,Labeled,618830,med student,d',A,No
ID0391-phase5,39547204,6/1/26,35,Labeled,680819,med student,h',A,No
ID0393-phase5,39547205,6/2/26,122,Labeled,579474,med student,a',D,No
ID0393-phase5,39547205,6/2/26,89,Labeled,584340,med student,a',D,No
ID0393-phase5,39547205,6/2/26,162,Labeled,601253,med student,c',D,No
ID0395-phase5,39547206,6/12/26,72,Labeled,584340,med student,c',C,Yes
ID0395-phase5,39547206,6/12/26,86,Labeled,586841,med student,a',C,No
ID0395-phase5,39547206,6/13/26,64,Labeled,618830,med student,b',C,No
ID0396-phase5,39547207,6/13/26,109,Labeled,584340,med student,b',B,Yes
ID0396-phase5,39547207,6/11/26,97,Labeled,586841,med student,b',B,Yes
ID0396-phase5,39547207,6/12/26,96,Labeled,618830,med student,b',B,Yes
ID0397-phase5,39547208,6/2/26,82,Labeled,579474,med student,c',B,No
ID0397-phase5,39547208,6/1/26,154,Labeled,579547,med student,j',B,No
ID0397-phase5,39547208,5/31/26,131,Labeled,584340,med student,j',B,No
ID0399-phase5,39547209,6/4/26,169,Labeled,579474,med student,b',C,No
ID0399-phase5,39547209,6/5/26,151,Labeled,584340,med student,b',C,No
ID0399-phase5,39547209,6/4/26,112,Labeled,601253,med student,c',C,Yes
ID0400-phase5,39547210,6/1/26,67,Labeled,579474,med student,b',B,Yes
ID0400-phase5,39547210,6/3/26,144,Labeled,579547,med student,b',B,Yes
ID0400-phase5,39547210,5/31/26,148,Labeled,584340,med student,b',B,Yes
ID0403-phase5,39547211,6/3/26,80,Labeled,584340,med student,b',B,Yes
ID0403-phase5,39547211,6/2/26,140,Labeled,601253,med student,d',B,No
ID0403-phase5,39547211,6/3/26,72,Labeled,603017,med student,b',B,Yes
ID0405-phase5,39547212,6/5/26,165,Labeled,579918,med student,b',B,Yes
ID0405-phase5,39547212,6/11/26,111,Labeled,586841,med student,b',B,Yes
ID0405-phase5,39547212,6/4/26,159,Labeled,601253,med student,b',B,Yes
ID0406-phase5,39547213,5/27/26,91,Labeled,579474,med student,d',D,Yes
ID0406-phase5,39547213,6/11/26,130,Labeled,579547,med student,d',D,Yes
ID0406-phase5,39547213,5/29/26,95,Labeled,584340,med student,d',D,Yes
ID0407-phase5,39547214,6/13/26,50,Labeled,579547,med student,d',G,No
ID0407-phase5,39547214,6/11/26,39,Labeled,586841,med student,a',G,No
ID0407-phase5,39547214,6/13/26,415,Labeled,601253,med student,c',G,No
ID0409-phase5,39547215,6/11/26,37,Labeled,579547,med student,d',D,Yes
ID0409-phase5,39547215,6/12/26,80,Labeled,584340,med student,d',D,Yes
ID0409-phase5,39547215,6/12/26,302,Labeled,586841,med student,d',D,Yes
ID0416-phase5,39547216,6/9/26,109,Labeled,579547,med student,a',I,No
ID0416-phase5,39547216,6/16/26,39,Labeled,579918,med student,g',I,No
ID0416-phase5,39547216,6/15/26,29,Labeled,601253,med student,d',I,No
ID0417-phase5,39547217,6/13/26,79,Labeled,579547,med student,d',D,Yes
ID0417-phase5,39547217,6/12/26,103,Labeled,586841,med student,a',D,No
ID0417-phase5,39547217,6/13/26,147,Labeled,601253,med student,c',D,No
ID0421-phase5,39547218,6/11/26,154,Labeled,579918,med student,d',D,Yes
ID0421-phase5,39547218,6/2/26,168,Labeled,584340,med student,c',D,No
ID0421-phase5,39547218,6/3/26,122,Labeled,603017,med student,c',D,No
ID0422-phase5,39547219,6/13/26,45,Labeled,579547,med student,c',C,Yes
ID0422-phase5,39547219,6/12/26,73,Labeled,586841,med student,c',C,Yes
ID0422-phase5,39547219,6/13/26,44,Labeled,618830,med student,c',C,Yes
ID0426-phase5,39547220,6/4/26,19,Labeled,579474,med student,e',D,No
ID0426-phase5,39547220,6/2/26,110,Labeled,579547,med student,a',D,No
ID0426-phase5,39547220,6/4/26,14,Labeled,601253,med student,b',D,No
ID0428-phase5,39547221,6/3/26,20,Labeled,579474,med student,d',D,Yes
ID0428-phase5,39547221,6/2/26,13,Labeled,579547,med student,d',D,Yes
ID0428-phase5,39547221,6/1/26,112,Labeled,584340,med student,d',D,Yes
ID0429-phase5,39547222,5/29/26,119,Labeled,584340,med student,c',B,No
ID0429-phase5,39547222,5/29/26,52,Labeled,586831,med student,b',B,Yes
ID0429-phase5,39547222,5/28/26,60,Labeled,618830,med student,b',B,Yes
ID0433-phase5,39547223,6/10/26,148,Labeled,579918,med student,a',E,No
ID0433-phase5,39547223,6/11/26,166,Labeled,584340,med student,a',E,No
ID0433-phase5,39547223,6/11/26,58,Labeled,586841,med student,c',E,No
ID0435-phase5,39547224,6/8/26,61,Labeled,579547,med student,i',I,Yes
ID0435-phase5,39547224,6/2/26,89,Labeled,584340,med student,e',I,No
ID0435-phase5,39547224,6/4/26,171,Labeled,601253,med student,i',I,Yes
ID0437-phase5,39547225,6/9/26,19,Labeled,579547,med student,b',C,No
ID0437-phase5,39547225,6/10/26,99,Labeled,584340,med student,c',C,Yes
ID0437-phase5,39547225,6/11/26,180,Labeled,586841,med student,c',C,Yes
ID0438-phase5,39547226,5/30/26,24,Labeled,579474,med student,a',B,No
ID0438-phase5,39547226,6/10/26,118,Labeled,584340,med student,b',B,Yes
ID0438-phase5,39547226,5/30/26,15,Labeled,618830,med student,a',B,No
ID0440-phase5,39547227,6/11/26,50,Labeled,579918,med student,c',B,No
ID0440-phase5,39547227,6/4/26,114,Labeled,584340,med student,h',B,No
ID0440-phase5,39547227,6/4/26,318,Labeled,601253,med student,h',B,No
ID0447-phase5,39547228,6/12/26,62,Labeled,586841,med student,d',D,Yes
ID0447-phase5,39547228,6/13/26,115,Labeled,601253,med student,c',D,No
ID0447-phase5,39547228,6/13/26,69,Labeled,618830,med student,c',D,No
ID0449-phase5,39547229,5/29/26,114,Labeled,584340,med student,a',C,No
ID0449-phase5,39547229,5/29/26,37,Labeled,586841,med student,c',C,Yes
ID0449-phase5,39547229,6/1/26,77,Labeled,680819,med student,c',C,Yes
ID0453-phase5,39547230,6/12/26,188,Labeled,584340,med student,d',D,Yes
ID0453-phase5,39547230,6/11/26,64,Labeled,586841,med student,b',D,No
ID0453-phase5,39547230,6/12/26,54,Labeled,618830,med student,c',D,No
ID0455-phase5,39547231,5/29/26,110,Labeled,584340,med student,e',E,Yes
ID0455-phase5,39547231,5/28/26,113,Labeled,586841,med student,e',E,Yes
ID0455-phase5,39547231,5/28/26,46,Labeled,618830,med student,i',E,No
ID0458-phase5,39547232,6/11/26,130,Labeled,579547,med student,f',F,Yes
ID0458-phase5,39547232,6/12/26,82,Labeled,586841,med student,f',F,Yes
ID0458-phase5,39547232,6/12/26,62,Labeled,618830,med student,h',F,No
ID0463-phase5,39547233,5/30/26,188,Labeled,579474,med student,d',D,Yes
ID0463-phase5,39547233,5/31/26,106,Labeled,584340,med student,d',D,Yes
ID0463-phase5,39547233,6/9/26,239,Labeled,618830,med student,d',D,Yes
ID0466-phase5,39547234,6/11/26,72,Labeled,579547,med student,d',D,Yes
ID0466-phase5,39547234,6/11/26,116,Labeled,579918,med student,d',D,Yes
ID0466-phase5,39547234,6/11/26,146,Labeled,584340,med student,d',D,Yes
ID0467-phase5,39547235,6/1/26,64,Labeled,579474,med student,c',C,Yes
ID0467-phase5,39547235,5/31/26,116,Labeled,584340,med student,c',C,Yes
ID0467-phase5,39547235,6/9/26,110,Labeled,618830,med student,d',C,No
ID0468-phase5,39547236,6/1/26,62,Labeled,579474,med student,d',C,No
ID0468-phase5,39547236,5/30/26,130,Labeled,584340,med student,d',C,No
ID0468-phase5,39547236,6/10/26,36,Labeled,618830,med student,d',C,No
ID0469-phase5,39547237,6/11/26,125,Labeled,579547,med student,a',A,Yes
ID0469-phase5,39547237,6/12/26,110,Labeled,584340,med student,a',A,Yes
ID0469-phase5,39547237,6/12/26,101,Labeled,586841,med student,a',A,Yes
ID0470-phase5,39547238,5/28/26,78,Labeled,579474,med student,c',C,Yes
ID0470-phase5,39547238,5/29/26,82,Labeled,584340,med student,c',C,Yes
ID0470-phase5,39547238,5/29/26,94,Labeled,586831,med student,b',C,No
ID0470-phase5,39547238,5/28/26,75,Labeled,618830,med student,c',C,Yes
ID0471-phase5,39547239,6/10/26,114,Labeled,579918,med student,b',D,No
ID0471-phase5,39547239,5/28/26,33,Labeled,586841,med student,a',D,No
ID0471-phase5,39547239,5/28/26,70,Labeled,672563,med student,d',D,Yes
ID0472-phase5,39547240,6/11/26,131,Labeled,579918,med student,d',D,Yes
ID0472-phase5,39547240,6/11/26,183,Labeled,584340,med student,d',D,Yes
ID0472-phase5,39547240,6/11/26,37,Labeled,586841,med student,b',D,No
ID0473-phase5,39547241,5/31/26,53,Labeled,579474,med student,a',A,Yes
ID0473-phase5,39547241,5/30/26,116,Labeled,584340,med student,a',A,Yes
ID0473-phase5,39547241,5/30/26,137,Labeled,618830,med student,c',A,No
ID0478-phase5,39547242,5/30/26,63,Labeled,579474,med student,b',A,No
ID0478-phase5,39547242,5/30/26,125,Labeled,584340,med student,a',A,Yes
ID0478-phase5,39547242,5/30/26,57,Labeled,618830,med student,b',A,No
ID0483-phase5,39547243,6/1/26,114,Labeled,579474,med student,b',A,No
ID0483-phase5,39547243,6/1/26,124,Labeled,584340,med student,b',A,No
ID0483-phase5,39547243,5/30/26,132,Labeled,618830,med student,b',A,No
ID0488-phase5,39547244,6/10/26,131,Labeled,579918,med student,a',C,No
ID0488-phase5,39547244,6/4/26,104,Labeled,584340,med student,a',C,No
ID0488-phase5,39547244,6/4/26,232,Labeled,601253,med student,a',C,No
ID0490-phase5,39547245,6/1/26,172,Labeled,579474,med student,b',B,Yes
ID0490-phase5,39547245,6/1/26,150,Labeled,579547,med student,b',B,Yes
ID0490-phase5,39547245,6/10/26,134,Labeled,584340,med student,d',B,No
ID0491-phase5,39547246,5/30/26,130,Labeled,584340,med student,a',A,Yes
ID0491-phase5,39547246,5/29/26,49,Labeled,586831,med student,f',A,No
ID0491-phase5,39547246,5/28/26,85,Labeled,586841,med student,a',A,Yes
ID0492-phase5,39547247,6/4/26,113,Labeled,584340,med student,b',C,No
ID0492-phase5,39547247,6/10/26,83,Labeled,601253,med student,b',C,No
ID0492-phase5,39547247,6/3/26,81,Labeled,603017,med student,a',C,No
ID0494-phase5,39547248,6/1/26,42,Labeled,579547,med student,a',C,No
ID0494-phase5,39547248,6/11/26,101,Labeled,584340,med student,b',C,No
ID0494-phase5,39547248,6/1/26,195,Labeled,601253,med student,c',C,Yes
ID0495-phase5,39547249,5/27/26,40,Labeled,579474,med student,c',B,No
ID0495-phase5,39547249,5/29/26,91,Labeled,586831,med student,b',B,Yes
ID0495-phase5,39547249,5/28/26,66,Labeled,672563,med student,b',B,Yes
ID0496-phase5,39547250,6/5/26,104,Labeled,579918,med student,c',C,Yes
ID0496-phase5,39547250,6/9/26,131,Labeled,584340,med student,a',C,No
ID0496-phase5,39547250,6/4/26,221,Labeled,601253,med student,c',C,Yes
ID0500-phase5,39547251,6/1/26,138,Labeled,579547,med student,b',B,Yes
ID0500-phase5,39547251,6/2/26,97,Labeled,584340,med student,b',B,Yes
ID0500-phase5,39547251,6/11/26,88,Labeled,586841,med student,b',B,Yes
ID0504-phase5,39547252,6/12/26,123,Labeled,584340,med student,b',B,Yes
ID0504-phase5,39547252,6/11/26,83,Labeled,586841,med student,i',B,No
ID0504-phase5,39547252,6/13/26,118,Labeled,618830,med student,e',B,No
