model,Origin,concordance_pct,n_sentence_pairs,missing_model_row,model_csv
GPT4o,ID0491,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0492,14.285714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0494,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0495,0.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0496,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0500,0.0,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0504,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0506,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0508,50.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0509,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0510,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0514,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0519,20.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0520,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0521,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0522,25.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0523,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0526,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0528,88.88888888888889,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0529,14.285714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0532,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0533,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0534,33.33333333333333,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0535,66.66666666666666,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0541,0.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0542,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0543,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0546,16.666666666666664,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0552,44.44444444444444,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0553,12.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0554,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0561,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0564,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0566,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0567,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0569,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0572,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0574,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0576,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0577,33.33333333333333,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0578,16.666666666666664,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0581,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0584,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0587,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0589,57.14285714285714,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0590,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0591,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0594,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0595,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0596,0.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0598,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0599,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0600,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0601,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0602,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0604,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0605,0.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0607,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0609,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0614,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0616,28.57142857142857,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0617,66.66666666666666,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0618,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0619,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0621,28.57142857142857,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0622,33.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0623,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0625,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0626,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0627,60.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0628,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0634,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0635,57.14285714285714,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0636,45.45454545454545,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0647,40.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0651,20.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0652,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0653,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0654,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0655,60.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0656,50.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0658,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0660,0.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0662,57.14285714285714,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0665,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0668,0.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0669,28.57142857142857,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0671,0.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0672,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0673,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0675,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0680,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0682,0.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0683,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0684,0.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0692,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0693,20.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0695,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0698,0.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0699,14.285714285714285,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0701,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0702,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0703,20.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0708,9.090909090909092,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0710,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0712,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0713,83.33333333333334,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0715,0.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0716,75.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0717,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0718,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0721,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0723,0.0,16,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0726,0.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0731,30.76923076923077,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0732,33.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0733,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0735,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0737,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0740,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0746,45.45454545454545,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0747,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0752,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0753,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0754,14.285714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0757,40.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0758,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0759,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0761,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0764,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0765,0.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0766,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0769,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0770,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0773,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0777,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0778,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0779,60.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0780,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0784,33.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0786,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0788,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0789,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0790,28.57142857142857,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0792,100.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0798,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0799,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0801,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0802,0.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0803,83.33333333333334,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0805,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0809,41.66666666666667,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0810,0.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0811,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0813,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0815,33.33333333333333,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0816,25.0,1,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0819,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0821,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0826,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0827,50.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0828,100.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0831,20.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0833,42.85714285714285,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0834,40.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0835,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0837,8.333333333333332,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0840,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0841,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0843,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0844,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0845,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0846,66.66666666666666,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0851,33.33333333333333,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0852,25.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0856,66.66666666666666,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0859,66.66666666666666,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0860,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0861,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0864,66.66666666666666,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0866,60.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0867,50.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0869,70.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0870,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0872,40.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0878,10.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0880,33.33333333333333,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0884,66.66666666666666,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0885,20.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0887,0.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0893,50.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0894,83.33333333333334,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0895,0.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0899,22.22222222222222,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0901,0.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0902,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0904,33.33333333333333,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0907,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0909,42.85714285714285,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0910,66.66666666666666,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0911,28.57142857142857,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0912,0.0,2,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
GPT4o,ID0918,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/GPT4o_MatchRate.csv
