Origin,Question,Labels,Category,Combination
ID0110,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0110,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0110,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0110,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0110,q10,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0110,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0110,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0110,q13,"('not applicable', 'not applicable')",Other,
ID0110,q14,"('not applicable', 'not applicable')",Other,
ID0110,q15,"('not applicable', 'not applicable')",Other,
ID0110,q16,"('not applicable', 'not applicable')",Other,
ID0110,q17,"('not applicable', 'not applicable')",Other,
ID0110,q18,"('not applicable', 'not applicable')",Other,
ID0110,q19,"('not applicable', 'not applicable')",Other,
ID0110,q20,"('not applicable', 'not applicable')",Other,
ID0110,q21,"('not applicable', 'not applicable')",Other,
ID0110,q22,"('not applicable', 'not applicable')",Other,
ID0112,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0112,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0112,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0112,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0112,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0112,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0112,q8,"('not applicable', 'not applicable')",Other,
ID0112,q9,"('not applicable', 'not applicable')",Other,
ID0112,q10,"('not applicable', 'not applicable')",Other,
ID0112,q11,"('not applicable', 'not applicable')",Other,
ID0112,q12,"('not applicable', 'not applicable')",Other,
ID0112,q13,"('not applicable', 'not applicable')",Other,
ID0112,q14,"('not applicable', 'not applicable')",Other,
ID0112,q15,"('not applicable', 'not applicable')",Other,
ID0112,q16,"('not applicable', 'not applicable')",Other,
ID0112,q17,"('not applicable', 'not applicable')",Other,
ID0112,q18,"('not applicable', 'not applicable')",Other,
ID0112,q19,"('not applicable', 'not applicable')",Other,
ID0112,q20,"('not applicable', 'not applicable')",Other,
ID0112,q21,"('not applicable', 'not applicable')",Other,
ID0112,q22,"('not applicable', 'not applicable')",Other,
ID0116,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0116,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0116,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0116,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0116,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0116,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0116,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0116,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0116,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0116,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0116,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0124,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0124,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0124,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0124,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0124,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0124,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0124,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0124,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0124,q10,"('High', 'not applicable')",Other,
ID0124,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0124,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0124,q13,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0124,q14,"('High', 'not applicable')",Other,
ID0124,q15,"('High', 'not applicable')",Other,
ID0124,q16,"('not applicable', 'not applicable')",Other,
ID0124,q17,"('not applicable', 'not applicable')",Other,
ID0124,q18,"('not applicable', 'not applicable')",Other,
ID0124,q19,"('not applicable', 'not applicable')",Other,
ID0124,q20,"('not applicable', 'not applicable')",Other,
ID0124,q21,"('not applicable', 'not applicable')",Other,
ID0124,q22,"('not applicable', 'not applicable')",Other,
ID0129,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0129,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0129,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0129,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0129,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0129,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0129,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0130,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0130,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0130,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0130,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0130,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0130,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0130,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0130,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0130,q10,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0130,q11,"('not applicable', 'not applicable')",Other,
ID0130,q12,"('not applicable', 'not applicable')",Other,
ID0130,q13,"('not applicable', 'not applicable')",Other,
ID0130,q14,"('not applicable', 'not applicable')",Other,
ID0130,q15,"('not applicable', 'not applicable')",Other,
ID0130,q16,"('not applicable', 'not applicable')",Other,
ID0130,q17,"('not applicable', 'not applicable')",Other,
ID0130,q18,"('not applicable', 'not applicable')",Other,
ID0130,q19,"('not applicable', 'not applicable')",Other,
ID0130,q20,"('not applicable', 'not applicable')",Other,
ID0130,q21,"('not applicable', 'not applicable')",Other,
ID0130,q22,"('not applicable', 'not applicable')",Other,
ID0133,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0133,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0133,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0133,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0133,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0133,q7,"('not applicable', 'not applicable')",Other,
ID0133,q8,"('not applicable', 'not applicable')",Other,
ID0133,q9,"('not applicable', 'not applicable')",Other,
ID0133,q10,"('not applicable', 'not applicable')",Other,
ID0133,q11,"('not applicable', 'not applicable')",Other,
ID0133,q12,"('not applicable', 'not applicable')",Other,
ID0133,q13,"('not applicable', 'not applicable')",Other,
ID0133,q14,"('not applicable', 'not applicable')",Other,
ID0133,q15,"('not applicable', 'not applicable')",Other,
ID0133,q16,"('not applicable', 'not applicable')",Other,
ID0133,q17,"('not applicable', 'not applicable')",Other,
ID0133,q18,"('not applicable', 'not applicable')",Other,
ID0133,q19,"('not applicable', 'not applicable')",Other,
ID0133,q20,"('not applicable', 'not applicable')",Other,
ID0133,q21,"('not applicable', 'not applicable')",Other,
ID0133,q22,"('not applicable', 'not applicable')",Other,
ID0136,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0136,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0136,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0136,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0136,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0136,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0136,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0136,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0136,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0136,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0136,q12,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0136,q13,"('not applicable', 'not applicable')",Other,
ID0136,q14,"('not applicable', 'not applicable')",Other,
ID0136,q15,"('not applicable', 'not applicable')",Other,
ID0136,q16,"('not applicable', 'not applicable')",Other,
ID0136,q17,"('not applicable', 'not applicable')",Other,
ID0136,q18,"('not applicable', 'not applicable')",Other,
ID0136,q19,"('not applicable', 'not applicable')",Other,
ID0136,q20,"('not applicable', 'not applicable')",Other,
ID0136,q21,"('not applicable', 'not applicable')",Other,
ID0136,q22,"('not applicable', 'not applicable')",Other,
ID0142,q2,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0142,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0142,q4,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0142,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0142,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0142,q7,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0142,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0142,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0142,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0142,q11,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0142,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0142,q13,"('not applicable', 'not applicable')",Other,
ID0142,q14,"('not applicable', 'not applicable')",Other,
ID0142,q15,"('not applicable', 'not applicable')",Other,
ID0142,q16,"('not applicable', 'not applicable')",Other,
ID0142,q17,"('not applicable', 'not applicable')",Other,
ID0142,q18,"('not applicable', 'not applicable')",Other,
ID0142,q19,"('not applicable', 'not applicable')",Other,
ID0142,q20,"('not applicable', 'not applicable')",Other,
ID0142,q21,"('not applicable', 'not applicable')",Other,
ID0142,q22,"('not applicable', 'not applicable')",Other,
ID0146,q2,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0146,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0146,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0146,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0146,q6,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0146,q7,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0146,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0146,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0147,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0147,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0147,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0147,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0147,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0147,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0147,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0147,q9,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0147,q10,"('not applicable', 'not applicable')",Other,
ID0147,q11,"('not applicable', 'not applicable')",Other,
ID0147,q12,"('not applicable', 'not applicable')",Other,
ID0147,q13,"('not applicable', 'not applicable')",Other,
ID0147,q14,"('not applicable', 'not applicable')",Other,
ID0147,q15,"('not applicable', 'not applicable')",Other,
ID0147,q16,"('not applicable', 'not applicable')",Other,
ID0147,q17,"('not applicable', 'not applicable')",Other,
ID0147,q18,"('not applicable', 'not applicable')",Other,
ID0147,q19,"('not applicable', 'not applicable')",Other,
ID0147,q20,"('not applicable', 'not applicable')",Other,
ID0147,q21,"('not applicable', 'not applicable')",Other,
ID0147,q22,"('not applicable', 'not applicable')",Other,
ID0148,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0148,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0148,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0148,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0148,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0148,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0148,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0148,q9,"('not applicable', 'not applicable')",Other,
ID0148,q10,"('not applicable', 'not applicable')",Other,
ID0148,q11,"('not applicable', 'not applicable')",Other,
ID0148,q12,"('not applicable', 'not applicable')",Other,
ID0148,q13,"('not applicable', 'not applicable')",Other,
ID0148,q14,"('not applicable', 'not applicable')",Other,
ID0148,q15,"('not applicable', 'not applicable')",Other,
ID0148,q16,"('not applicable', 'not applicable')",Other,
ID0148,q17,"('not applicable', 'not applicable')",Other,
ID0148,q18,"('not applicable', 'not applicable')",Other,
ID0148,q19,"('not applicable', 'not applicable')",Other,
ID0148,q20,"('not applicable', 'not applicable')",Other,
ID0148,q21,"('not applicable', 'not applicable')",Other,
ID0148,q22,"('not applicable', 'not applicable')",Other,
ID0150,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0150,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0150,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0150,q7,"('Low', 'not applicable')",Other,
ID0150,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0150,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0150,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q13,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0150,q14,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0150,q15,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0150,q16,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0150,q17,"('not applicable', 'not applicable')",Other,
ID0150,q18,"('not applicable', 'not applicable')",Other,
ID0150,q19,"('not applicable', 'not applicable')",Other,
ID0150,q20,"('not applicable', 'not applicable')",Other,
ID0150,q21,"('not applicable', 'not applicable')",Other,
ID0150,q22,"('not applicable', 'not applicable')",Other,
ID0151,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0151,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0151,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0151,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0151,q6,"('not applicable', 'not applicable')",Other,
ID0151,q7,"('not applicable', 'not applicable')",Other,
ID0151,q8,"('not applicable', 'not applicable')",Other,
ID0151,q9,"('not applicable', 'not applicable')",Other,
ID0151,q10,"('not applicable', 'not applicable')",Other,
ID0151,q11,"('not applicable', 'not applicable')",Other,
ID0151,q12,"('not applicable', 'not applicable')",Other,
ID0151,q13,"('not applicable', 'not applicable')",Other,
ID0151,q14,"('not applicable', 'not applicable')",Other,
ID0151,q15,"('not applicable', 'not applicable')",Other,
ID0151,q16,"('not applicable', 'not applicable')",Other,
ID0151,q17,"('not applicable', 'not applicable')",Other,
ID0151,q18,"('not applicable', 'not applicable')",Other,
ID0151,q19,"('not applicable', 'not applicable')",Other,
ID0151,q20,"('not applicable', 'not applicable')",Other,
ID0151,q21,"('not applicable', 'not applicable')",Other,
ID0151,q22,"('not applicable', 'not applicable')",Other,
ID0152,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0152,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0152,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0152,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0152,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0152,q7,"('not applicable', 'not applicable')",Other,
ID0152,q8,"('not applicable', 'not applicable')",Other,
ID0152,q9,"('not applicable', 'not applicable')",Other,
ID0152,q10,"('not applicable', 'not applicable')",Other,
ID0152,q11,"('not applicable', 'not applicable')",Other,
ID0152,q12,"('not applicable', 'not applicable')",Other,
ID0152,q13,"('not applicable', 'not applicable')",Other,
ID0152,q14,"('not applicable', 'not applicable')",Other,
ID0152,q15,"('not applicable', 'not applicable')",Other,
ID0152,q16,"('not applicable', 'not applicable')",Other,
ID0152,q17,"('not applicable', 'not applicable')",Other,
ID0152,q18,"('not applicable', 'not applicable')",Other,
ID0152,q19,"('not applicable', 'not applicable')",Other,
ID0152,q20,"('not applicable', 'not applicable')",Other,
ID0152,q21,"('not applicable', 'not applicable')",Other,
ID0152,q22,"('not applicable', 'not applicable')",Other,
ID0153,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0153,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0153,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0153,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0153,q6,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0153,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0153,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0153,q9,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0153,q10,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0153,q11,"('not applicable', 'not applicable')",Other,
ID0153,q12,"('not applicable', 'not applicable')",Other,
ID0153,q13,"('not applicable', 'not applicable')",Other,
ID0153,q14,"('not applicable', 'not applicable')",Other,
ID0153,q15,"('not applicable', 'not applicable')",Other,
ID0153,q16,"('not applicable', 'not applicable')",Other,
ID0153,q17,"('not applicable', 'not applicable')",Other,
ID0153,q18,"('not applicable', 'not applicable')",Other,
ID0153,q19,"('not applicable', 'not applicable')",Other,
ID0153,q20,"('not applicable', 'not applicable')",Other,
ID0153,q21,"('not applicable', 'not applicable')",Other,
ID0153,q22,"('not applicable', 'not applicable')",Other,
ID0154,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0154,q3,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID0154,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0154,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0154,q6,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID0154,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
