Origin,Question,Labels,Category,Combination
ID0144,q17,"('not applicable',)",Other,
ID0144,q18,"('not applicable',)",Other,
ID0144,q19,"('not applicable',)",Other,
ID0144,q20,"('not applicable',)",Other,
ID0144,q21,"('not applicable',)",Other,
ID0144,q22,"('not applicable',)",Other,
ID0149,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q7,"('High',)",High Relevance Labels,"('High',)"
ID0149,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0149,q10,"('High',)",High Relevance Labels,"('High',)"
ID0149,q11,"('not applicable',)",Other,
ID0149,q12,"('not applicable',)",Other,
ID0149,q13,"('not applicable',)",Other,
ID0149,q14,"('not applicable',)",Other,
ID0149,q15,"('not applicable',)",Other,
ID0149,q16,"('not applicable',)",Other,
ID0149,q17,"('not applicable',)",Other,
ID0149,q18,"('not applicable',)",Other,
ID0149,q19,"('not applicable',)",Other,
ID0149,q20,"('not applicable',)",Other,
ID0149,q21,"('not applicable',)",Other,
ID0149,q22,"('not applicable',)",Other,
ID0162,q2,"('High',)",High Relevance Labels,"('High',)"
ID0162,q3,"('High',)",High Relevance Labels,"('High',)"
ID0162,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q9,"('High',)",High Relevance Labels,"('High',)"
ID0162,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0162,q11,"('High',)",High Relevance Labels,"('High',)"
ID0162,q12,"('not applicable',)",Other,
ID0162,q13,"('not applicable',)",Other,
ID0162,q14,"('not applicable',)",Other,
ID0162,q15,"('not applicable',)",Other,
ID0162,q16,"('not applicable',)",Other,
ID0162,q17,"('not applicable',)",Other,
ID0162,q18,"('not applicable',)",Other,
ID0162,q19,"('not applicable',)",Other,
ID0162,q20,"('not applicable',)",Other,
ID0162,q21,"('not applicable',)",Other,
ID0162,q22,"('not applicable',)",Other,
ID0163,q2,"('High',)",High Relevance Labels,"('High',)"
ID0163,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q8,"('High',)",High Relevance Labels,"('High',)"
ID0163,q9,"('High',)",High Relevance Labels,"('High',)"
ID0163,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0163,q12,"('not applicable',)",Other,
ID0163,q13,"('not applicable',)",Other,
ID0163,q14,"('not applicable',)",Other,
ID0163,q15,"('not applicable',)",Other,
ID0163,q16,"('not applicable',)",Other,
ID0163,q17,"('not applicable',)",Other,
ID0163,q18,"('not applicable',)",Other,
ID0163,q19,"('not applicable',)",Other,
ID0163,q20,"('not applicable',)",Other,
ID0163,q21,"('not applicable',)",Other,
ID0163,q22,"('not applicable',)",Other,
ID0165,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q4,"('High',)",High Relevance Labels,"('High',)"
ID0165,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0165,q10,"('High',)",High Relevance Labels,"('High',)"
ID0165,q11,"('not applicable',)",Other,
ID0165,q12,"('not applicable',)",Other,
ID0165,q13,"('not applicable',)",Other,
ID0165,q14,"('not applicable',)",Other,
ID0165,q15,"('not applicable',)",Other,
ID0165,q16,"('not applicable',)",Other,
ID0165,q17,"('not applicable',)",Other,
ID0165,q18,"('not applicable',)",Other,
ID0165,q19,"('not applicable',)",Other,
ID0165,q20,"('not applicable',)",Other,
ID0165,q21,"('not applicable',)",Other,
ID0165,q22,"('not applicable',)",Other,
ID0166,q2,"('High',)",High Relevance Labels,"('High',)"
ID0166,q3,"('High',)",High Relevance Labels,"('High',)"
ID0166,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0166,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0166,q6,"('High',)",High Relevance Labels,"('High',)"
ID0166,q7,"('not applicable',)",Other,
ID0166,q8,"('not applicable',)",Other,
ID0166,q9,"('not applicable',)",Other,
ID0166,q10,"('not applicable',)",Other,
ID0166,q11,"('not applicable',)",Other,
ID0166,q12,"('not applicable',)",Other,
ID0166,q13,"('not applicable',)",Other,
ID0166,q14,"('not applicable',)",Other,
ID0166,q15,"('not applicable',)",Other,
ID0166,q16,"('not applicable',)",Other,
ID0166,q17,"('not applicable',)",Other,
ID0166,q18,"('not applicable',)",Other,
ID0166,q19,"('not applicable',)",Other,
ID0166,q20,"('not applicable',)",Other,
ID0166,q21,"('not applicable',)",Other,
ID0166,q22,"('not applicable',)",Other,
ID0170,q2,"('High',)",High Relevance Labels,"('High',)"
ID0170,q3,"('High',)",High Relevance Labels,"('High',)"
ID0170,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0170,q5,"('High',)",High Relevance Labels,"('High',)"
ID0170,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0170,q7,"('High',)",High Relevance Labels,"('High',)"
ID0170,q8,"('not applicable',)",Other,
ID0170,q9,"('not applicable',)",Other,
ID0170,q10,"('not applicable',)",Other,
ID0170,q11,"('not applicable',)",Other,
ID0170,q12,"('not applicable',)",Other,
ID0170,q13,"('not applicable',)",Other,
ID0170,q14,"('not applicable',)",Other,
ID0170,q15,"('not applicable',)",Other,
ID0170,q16,"('not applicable',)",Other,
ID0170,q17,"('not applicable',)",Other,
ID0170,q18,"('not applicable',)",Other,
ID0170,q19,"('not applicable',)",Other,
ID0170,q20,"('not applicable',)",Other,
ID0170,q21,"('not applicable',)",Other,
ID0170,q22,"('not applicable',)",Other,
ID0182,q2,"('High',)",High Relevance Labels,"('High',)"
ID0182,q3,"('High',)",High Relevance Labels,"('High',)"
ID0182,q4,"('High',)",High Relevance Labels,"('High',)"
ID0182,q5,"('High',)",High Relevance Labels,"('High',)"
ID0182,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0182,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0182,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0182,q9,"('High',)",High Relevance Labels,"('High',)"
ID0191,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0191,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0191,q4,"('High',)",High Relevance Labels,"('High',)"
ID0191,q5,"('High',)",High Relevance Labels,"('High',)"
ID0191,q6,"('High',)",High Relevance Labels,"('High',)"
ID0191,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0191,q8,"('High',)",High Relevance Labels,"('High',)"
ID0191,q9,"('High',)",High Relevance Labels,"('High',)"
ID0191,q10,"('High',)",High Relevance Labels,"('High',)"
ID0191,q11,"('High',)",High Relevance Labels,"('High',)"
ID0191,q12,"('not applicable',)",Other,
ID0191,q13,"('not applicable',)",Other,
ID0191,q14,"('not applicable',)",Other,
ID0191,q15,"('not applicable',)",Other,
ID0191,q16,"('not applicable',)",Other,
ID0191,q17,"('not applicable',)",Other,
ID0191,q18,"('not applicable',)",Other,
ID0191,q19,"('not applicable',)",Other,
ID0191,q20,"('not applicable',)",Other,
ID0191,q21,"('not applicable',)",Other,
ID0191,q22,"('not applicable',)",Other,
ID0195,q2,"('High',)",High Relevance Labels,"('High',)"
ID0195,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q5,"('High',)",High Relevance Labels,"('High',)"
ID0195,q6,"('High',)",High Relevance Labels,"('High',)"
ID0195,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q9,"('High',)",High Relevance Labels,"('High',)"
ID0195,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q11,"('High',)",High Relevance Labels,"('High',)"
ID0195,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q13,"('High',)",High Relevance Labels,"('High',)"
ID0195,q14,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q15,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q16,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q17,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q18,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q19,"('High',)",High Relevance Labels,"('High',)"
ID0195,q20,"('Low',)",Low Relevance Labels,"('Low',)"
ID0195,q21,"('not applicable',)",Other,
ID0195,q22,"('not applicable',)",Other,
ID0198,q2,"('High',)",High Relevance Labels,"('High',)"
ID0198,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0198,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0198,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0198,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0198,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0198,q8,"('High',)",High Relevance Labels,"('High',)"
ID0198,q9,"('High',)",High Relevance Labels,"('High',)"
ID0198,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0198,q11,"('High',)",High Relevance Labels,"('High',)"
ID0198,q12,"('not applicable',)",Other,
ID0198,q13,"('not applicable',)",Other,
ID0198,q14,"('not applicable',)",Other,
ID0198,q15,"('not applicable',)",Other,
ID0198,q16,"('not applicable',)",Other,
ID0198,q17,"('not applicable',)",Other,
ID0198,q18,"('not applicable',)",Other,
ID0198,q19,"('not applicable',)",Other,
ID0198,q20,"('not applicable',)",Other,
ID0198,q21,"('not applicable',)",Other,
ID0198,q22,"('not applicable',)",Other,
ID0200,q2,"('High',)",High Relevance Labels,"('High',)"
ID0200,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q6,"('High',)",High Relevance Labels,"('High',)"
ID0200,q7,"('High',)",High Relevance Labels,"('High',)"
ID0200,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0200,q11,"('not applicable',)",Other,
ID0200,q12,"('not applicable',)",Other,
ID0200,q13,"('not applicable',)",Other,
ID0200,q14,"('not applicable',)",Other,
ID0200,q15,"('not applicable',)",Other,
ID0200,q16,"('not applicable',)",Other,
ID0200,q17,"('not applicable',)",Other,
ID0200,q18,"('not applicable',)",Other,
ID0200,q19,"('not applicable',)",Other,
ID0200,q20,"('not applicable',)",Other,
ID0200,q21,"('not applicable',)",Other,
ID0200,q22,"('not applicable',)",Other,
ID0207,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0207,q3,"('High',)",High Relevance Labels,"('High',)"
ID0207,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0207,q5,"('High',)",High Relevance Labels,"('High',)"
ID0207,q6,"('High',)",High Relevance Labels,"('High',)"
ID0207,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0207,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0207,q9,"('not applicable',)",Other,
ID0207,q10,"('not applicable',)",Other,
ID0207,q11,"('not applicable',)",Other,
ID0207,q12,"('not applicable',)",Other,
ID0207,q13,"('not applicable',)",Other,
ID0207,q14,"('not applicable',)",Other,
ID0207,q15,"('not applicable',)",Other,
ID0207,q16,"('not applicable',)",Other,
ID0207,q17,"('not applicable',)",Other,
ID0207,q18,"('not applicable',)",Other,
ID0207,q19,"('not applicable',)",Other,
ID0207,q20,"('not applicable',)",Other,
ID0207,q21,"('not applicable',)",Other,
ID0207,q22,"('not applicable',)",Other,
ID0216,q2,"('High',)",High Relevance Labels,"('High',)"
ID0216,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0216,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0216,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0216,q6,"('not applicable',)",Other,
ID0216,q7,"('not applicable',)",Other,
ID0216,q8,"('not applicable',)",Other,
ID0216,q9,"('not applicable',)",Other,
ID0216,q10,"('not applicable',)",Other,
ID0216,q11,"('not applicable',)",Other,
ID0216,q12,"('not applicable',)",Other,
ID0216,q13,"('not applicable',)",Other,
ID0216,q14,"('not applicable',)",Other,
ID0216,q15,"('not applicable',)",Other,
ID0216,q16,"('not applicable',)",Other,
ID0216,q17,"('not applicable',)",Other,
ID0216,q18,"('not applicable',)",Other,
ID0216,q19,"('not applicable',)",Other,
ID0216,q20,"('not applicable',)",Other,
ID0216,q21,"('not applicable',)",Other,
ID0216,q22,"('not applicable',)",Other,
ID0233,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0233,q3,"('High',)",High Relevance Labels,"('High',)"
ID0233,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0233,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0233,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0233,q7,"('High',)",High Relevance Labels,"('High',)"
ID0233,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0233,q9,"('not applicable',)",Other,
ID0233,q10,"('not applicable',)",Other,
ID0233,q11,"('not applicable',)",Other,
ID0233,q12,"('not applicable',)",Other,
ID0233,q13,"('not applicable',)",Other,
ID0233,q14,"('not applicable',)",Other,
ID0233,q15,"('not applicable',)",Other,
ID0233,q16,"('not applicable',)",Other,
ID0233,q17,"('not applicable',)",Other,
ID0233,q18,"('not applicable',)",Other,
ID0233,q19,"('not applicable',)",Other,
ID0233,q20,"('not applicable',)",Other,
ID0233,q21,"('not applicable',)",Other,
ID0233,q22,"('not applicable',)",Other,
ID0237,q2,"('High',)",High Relevance Labels,"('High',)"
ID0237,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q4,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0237,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q6,"('High',)",High Relevance Labels,"('High',)"
ID0237,q7,"('High',)",High Relevance Labels,"('High',)"
ID0237,q8,"('High',)",High Relevance Labels,"('High',)"
ID0237,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID0237,q13,"('not applicable',)",Other,
ID0237,q14,"('not applicable',)",Other,
ID0237,q15,"('not applicable',)",Other,
ID0237,q16,"('not applicable',)",Other,
ID0237,q17,"('not applicable',)",Other,
ID0237,q18,"('not applicable',)",Other,
ID0237,q19,"('not applicable',)",Other,
ID0237,q20,"('not applicable',)",Other,
ID0237,q21,"('not applicable',)",Other,
ID0237,q22,"('not applicable',)",Other,
ID0241,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q3,"('High',)",High Relevance Labels,"('High',)"
ID0241,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q5,"('High',)",High Relevance Labels,"('High',)"
ID0241,q6,"('High',)",High Relevance Labels,"('High',)"
ID0241,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0241,q11,"('High',)",High Relevance Labels,"('High',)"
ID0241,q12,"('not applicable',)",Other,
ID0241,q13,"('not applicable',)",Other,
ID0241,q14,"('not applicable',)",Other,
ID0241,q15,"('not applicable',)",Other,
ID0241,q16,"('not applicable',)",Other,
ID0241,q17,"('not applicable',)",Other,
ID0241,q18,"('not applicable',)",Other,
ID0241,q19,"('not applicable',)",Other,
ID0241,q20,"('not applicable',)",Other,
ID0241,q21,"('not applicable',)",Other,
ID0241,q22,"('not applicable',)",Other,
ID0248,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0248,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0248,q5,"('High',)",High Relevance Labels,"('High',)"
ID0248,q6,"('High',)",High Relevance Labels,"('High',)"
ID0248,q7,"('High',)",High Relevance Labels,"('High',)"
ID0251,q2,"('High',)",High Relevance Labels,"('High',)"
ID0251,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0251,q4,"('High',)",High Relevance Labels,"('High',)"
ID0251,q5,"('High',)",High Relevance Labels,"('High',)"
ID0251,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0251,q7,"('High',)",High Relevance Labels,"('High',)"
ID0251,q8,"('not applicable',)",Other,
ID0251,q9,"('not applicable',)",Other,
ID0251,q10,"('not applicable',)",Other,
ID0251,q11,"('not applicable',)",Other,
ID0251,q12,"('not applicable',)",Other,
ID0251,q13,"('not applicable',)",Other,
ID0251,q14,"('not applicable',)",Other,
ID0251,q15,"('not applicable',)",Other,
ID0251,q16,"('not applicable',)",Other,
ID0251,q17,"('not applicable',)",Other,
ID0251,q18,"('not applicable',)",Other,
ID0251,q19,"('not applicable',)",Other,
ID0251,q20,"('not applicable',)",Other,
ID0251,q21,"('not applicable',)",Other,
ID0251,q22,"('not applicable',)",Other,
ID0262,q2,"('High',)",High Relevance Labels,"('High',)"
ID0262,q3,"('High',)",High Relevance Labels,"('High',)"
ID0262,q4,"('High',)",High Relevance Labels,"('High',)"
ID0262,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0262,q6,"('High',)",High Relevance Labels,"('High',)"
ID0262,q7,"('High',)",High Relevance Labels,"('High',)"
ID0262,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0262,q9,"('High',)",High Relevance Labels,"('High',)"
ID0262,q10,"('not applicable',)",Other,
ID0262,q11,"('not applicable',)",Other,
ID0262,q12,"('not applicable',)",Other,
ID0262,q13,"('not applicable',)",Other,
ID0262,q14,"('not applicable',)",Other,
ID0262,q15,"('not applicable',)",Other,
ID0262,q16,"('not applicable',)",Other,
ID0262,q17,"('not applicable',)",Other,
ID0262,q18,"('not applicable',)",Other,
ID0262,q19,"('not applicable',)",Other,
ID0262,q20,"('not applicable',)",Other,
ID0262,q21,"('not applicable',)",Other,
ID0262,q22,"('not applicable',)",Other,
ID0268,q2,"('High',)",High Relevance Labels,"('High',)"
ID0268,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q4,"('High',)",High Relevance Labels,"('High',)"
ID0268,q5,"('High',)",High Relevance Labels,"('High',)"
ID0268,q6,"('High',)",High Relevance Labels,"('High',)"
ID0268,q7,"('High',)",High Relevance Labels,"('High',)"
ID0268,q8,"('High',)",High Relevance Labels,"('High',)"
ID0268,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q13,"('High',)",High Relevance Labels,"('High',)"
ID0268,q14,"('Low',)",Low Relevance Labels,"('Low',)"
ID0268,q15,"('not applicable',)",Other,
ID0268,q16,"('not applicable',)",Other,
ID0268,q17,"('not applicable',)",Other,
ID0268,q18,"('not applicable',)",Other,
ID0268,q19,"('not applicable',)",Other,
ID0268,q20,"('not applicable',)",Other,
ID0268,q21,"('not applicable',)",Other,
ID0268,q22,"('not applicable',)",Other,
ID0281,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q4,"('High',)",High Relevance Labels,"('High',)"
ID0281,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0281,q6,"('High',)",High Relevance Labels,"('High',)"
ID0281,q7,"('High',)",High Relevance Labels,"('High',)"
ID0281,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0281,q12,"('not applicable',)",Other,
ID0281,q13,"('not applicable',)",Other,
ID0281,q14,"('not applicable',)",Other,
ID0281,q15,"('not applicable',)",Other,
ID0281,q16,"('not applicable',)",Other,
ID0281,q17,"('not applicable',)",Other,
ID0281,q18,"('not applicable',)",Other,
ID0281,q19,"('not applicable',)",Other,
ID0281,q20,"('not applicable',)",Other,
ID0281,q21,"('not applicable',)",Other,
ID0281,q22,"('not applicable',)",Other,
ID0291,q2,"('High',)",High Relevance Labels,"('High',)"
ID0291,q3,"('High',)",High Relevance Labels,"('High',)"
ID0291,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0291,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0291,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0291,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0291,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0291,q9,"('High',)",High Relevance Labels,"('High',)"
ID0292,q2,"('High',)",High Relevance Labels,"('High',)"
ID0292,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0292,q4,"('High',)",High Relevance Labels,"('High',)"
ID0292,q5,"('High',)",High Relevance Labels,"('High',)"
ID0292,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0292,q7,"('High',)",High Relevance Labels,"('High',)"
