Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct,data_source_corr_x
ID0297,37719449,5/7/26,63,Labeled,689336,med student,a',B,No,jama
ID0298,37719450,4/30/26,80,Labeled,602648,med student,b',H,No,medxpert
ID0298,37719450,5/12/26,91,Labeled,664833,med student,b',H,No,medxpert
ID0298,37719450,5/15/26,192,Labeled,689336,med student,j',H,No,medxpert
ID0300,37719451,4/30/26,73,Labeled,602648,med student,c',C,Yes,jama
ID0300,37719451,5/14/26,155,Labeled,664833,med student,c',C,Yes,jama
ID0300,37719451,5/13/26,107,Labeled,689336,med student,b',C,No,jama
ID0302,37719452,4/30/26,112,Labeled,602648,med student,c',C,Yes,jama
ID0302,37719452,5/5/26,99,Labeled,664833,med student,c',C,Yes,jama
ID0302,37719452,5/26/26,20,Labeled,689336,med student,a',C,No,jama
ID0303,37719453,5/16/26,63,Labeled,348391,med student,d',F,No,medxpert
ID0303,37719453,4/30/26,109,Labeled,665011,med student,f',F,Yes,medxpert
ID0303,37719453,5/8/26,55,Labeled,689336,med student,e',F,No,medxpert
ID0304,37719454,5/12/26,70,Labeled,664833,med student,b',I,No,medxpert
ID0304,37719454,4/30/26,95,Labeled,665011,med student,c',I,No,medxpert
ID0304,37719454,5/14/26,59,Labeled,689336,med student,b',I,No,medxpert
ID0305,37719455,5/7/26,129,Labeled,664833,med student,c',B,No,medbullets
ID0305,37719455,4/30/26,84,Labeled,665011,med student,a',B,No,medbullets
ID0305,37719455,5/5/26,92,Labeled,689336,med student,d',B,No,medbullets
ID0307,37719456,5/12/26,52,Labeled,664833,med student,d',D,Yes,mmlu
ID0307,37719456,4/30/26,40,Labeled,665011,med student,d',D,Yes,mmlu
ID0307,37719456,5/21/26,277,Labeled,689336,med student,b',D,No,mmlu
ID0309,37719457,5/17/26,75,Labeled,664833,med student,d',A,No,medbullets
ID0309,37719457,4/30/26,57,Labeled,665011,med student,a',A,Yes,medbullets
ID0309,37719457,5/4/26,54,Labeled,689336,med student,b',A,No,medbullets
ID0310,37719458,5/17/26,26,Labeled,664811,med student,a',C,No,jama
ID0310,37719458,5/12/26,82,Labeled,664833,med student,a',C,No,jama
ID0310,37719458,4/30/26,121,Labeled,665011,med student,d',C,No,jama
ID0313,37719459,5/8/26,34,Labeled,664833,med student,a',A,Yes,mmlu
ID0313,37719459,4/30/26,18,Labeled,665011,med student,a',A,Yes,mmlu
ID0313,37719459,5/10/26,24,Labeled,689336,med student,a',A,Yes,mmlu
ID0314,37719460,5/7/26,116,Labeled,664833,med student,c',C,Yes,medbullets
ID0314,37719460,4/30/26,38,Labeled,665011,med student,c',C,Yes,medbullets
ID0314,37719460,5/8/26,106,Labeled,689336,med student,c',C,Yes,medbullets
ID0315,37719461,5/4/26,130,Labeled,664833,med student,c',C,Yes,mmlu
ID0315,37719461,4/30/26,55,Labeled,665011,med student,c',C,Yes,mmlu
ID0315,37719461,5/26/26,190,Labeled,689336,med student,c',C,Yes,mmlu
ID0317,37719462,5/12/26,80,Labeled,664833,med student,a',F,No,medxpert
ID0317,37719462,4/30/26,51,Labeled,665011,med student,c',F,No,medxpert
ID0317,37719462,5/12/26,151,Labeled,689336,med student,f',F,Yes,medxpert
ID0320,37719463,5/12/26,62,Labeled,602648,med student,d',A,No,medxpert
ID0320,37719463,4/30/26,92,Labeled,665011,med student,f',A,No,medxpert
ID0320,37719463,5/7/26,86,Labeled,689336,med student,j',A,No,medxpert
ID0321,37719464,5/19/26,22,Labeled,348391,med student,a',B,No,jama
ID0321,37719464,4/30/26,62,Labeled,665011,med student,b',B,Yes,jama
ID0321,37719464,5/10/26,54,Labeled,689336,med student,a',B,No,jama
ID0324,37719465,5/16/26,63,Labeled,348391,med student,c',C,Yes,jama
ID0324,37719465,5/21/26,89,Labeled,657088,med student,c',C,Yes,jama
ID0324,37719465,4/30/26,103,Labeled,665011,med student,c',C,Yes,jama
ID0324,37719465,5/21/26,126,Labeled,689336,med student,c',C,Yes,jama
ID0325,37719466,5/6/26,98,Labeled,664833,med student,b',B,Yes,medbullets
ID0325,37719466,4/30/26,26,Labeled,665011,med student,b',B,Yes,medbullets
ID0325,37719466,5/14/26,105,Labeled,689336,med student,b',B,Yes,medbullets
ID0327,37719467,5/15/26,91,Labeled,664833,med student,j',C,No,medxpert
ID0327,37719467,4/30/26,43,Labeled,665011,med student,c',C,Yes,medxpert
ID0327,37719467,5/4/26,71,Labeled,689336,med student,c',C,Yes,medxpert
ID0328,37719468,5/5/26,107,Labeled,664833,med student,b',A,No,jama
ID0328,37719468,5/1/26,122,Labeled,665011,med student,a',A,Yes,jama
ID0328,37719468,5/21/26,95,Labeled,689336,med student,d',A,No,jama
ID0330,37719469,5/6/26,57,Labeled,664833,med student,c',C,Yes,medbullets
ID0330,37719469,5/1/26,22,Labeled,665011,med student,a',C,No,medbullets
ID0330,37719469,5/4/26,98,Labeled,689336,med student,a',C,No,medbullets
ID0332,37719470,5/16/26,60,Labeled,664833,med student,b',C,No,jama
ID0332,37719470,5/1/26,76,Labeled,665011,med student,c',C,Yes,jama
ID0332,37719470,5/7/26,128,Labeled,689336,med student,c',C,Yes,jama
ID0334,37719471,5/15/26,136,Labeled,664833,med student,c',C,Yes,jama
ID0334,37719471,5/1/26,82,Labeled,665011,med student,c',C,Yes,jama
ID0334,37719471,5/7/26,144,Labeled,689336,med student,b',C,No,jama
ID0336,37719472,5/13/26,65,Labeled,664833,med student,e',E,Yes,medxpert
ID0336,37719472,5/1/26,91,Labeled,665011,med student,j',E,No,medxpert
ID0336,37719472,5/12/26,50,Labeled,689336,med student,d',E,No,medxpert
ID0337,37719473,5/9/26,172,Labeled,664833,med student,d',C,No,jama
ID0337,37719473,5/1/26,73,Labeled,665011,med student,c',C,Yes,jama
ID0337,37719473,5/8/26,119,Labeled,689336,med student,b',C,No,jama
ID0339,37719474,5/18/26,108,Labeled,664833,med student,b',B,Yes,mmlu
ID0339,37719474,5/1/26,28,Labeled,665011,med student,a',B,No,mmlu
ID0339,37719474,5/11/26,20,Labeled,689336,med student,b',B,Yes,mmlu
ID0345,37719475,5/4/26,70,Labeled,664833,med student,a',A,Yes,jama
ID0345,37719475,5/1/26,65,Labeled,665011,med student,a',A,Yes,jama
ID0345,37719475,5/10/26,160,Labeled,689336,med student,d',A,No,jama
ID0349,37719476,5/6/26,63,Labeled,664833,med student,c',C,Yes,medxpert
ID0349,37719476,5/1/26,26,Labeled,665011,med student,c',C,Yes,medxpert
ID0349,37719476,5/21/26,196,Labeled,689336,med student,c',C,Yes,medxpert
ID0352,37719477,5/18/26,126,Labeled,602648,med student,b',A,No,jama
ID0352,37719477,5/1/26,29,Labeled,665011,med student,a',A,Yes,jama
ID0352,37719477,5/13/26,59,Labeled,689336,med student,a',A,Yes,jama
ID0353,37719478,5/20/26,89,Labeled,664811,med student,h',H,Yes,medxpert
ID0353,37719478,5/1/26,204,Labeled,665011,med student,d',H,No,medxpert
ID0353,37719478,5/9/26,118,Labeled,689336,med student,d',H,No,medxpert
ID0356,37719479,5/13/26,61,Labeled,664833,med student,d',A,No,jama
ID0356,37719479,5/1/26,37,Labeled,665011,med student,b',A,No,jama
ID0356,37719479,5/11/26,113,Labeled,689336,med student,b',A,No,jama
ID0357,37719480,5/21/26,31,Labeled,664811,med student,e',B,No,medxpert
ID0357,37719480,5/1/26,67,Labeled,665011,med student,j',B,No,medxpert
ID0357,37719480,5/15/26,49,Labeled,689336,med student,f',B,No,medxpert
ID0359,37719481,5/16/26,28,Labeled,348391,med student,d',A,No,medxpert
ID0359,37719481,5/16/26,20,Labeled,602648,med student,c',A,No,medxpert
ID0359,37719481,5/1/26,28,Labeled,665011,med student,c',A,No,medxpert
ID0360,37719482,5/14/26,114,Labeled,664833,med student,a',A,Yes,mmlu
ID0360,37719482,5/1/26,29,Labeled,665011,med student,a',A,Yes,mmlu
ID0360,37719482,5/8/26,42,Labeled,689336,med student,a',A,Yes,mmlu
ID0363,37719483,4/30/26,58,Labeled,664740,med student,a',A,Yes,medbullets
ID0363,37719483,5/13/26,86,Labeled,664833,med student,a',A,Yes,medbullets
ID0363,37719483,5/5/26,89,Labeled,689336,med student,b',A,No,medbullets
ID0364,37719484,5/12/26,107,Labeled,602648,med student,b',B,Yes,jama
ID0364,37719484,4/30/26,72,Labeled,664740,med student,b',B,Yes,jama
ID0364,37719484,5/7/26,51,Labeled,689336,med student,c',B,No,jama
ID0367,37719485,4/30/26,143,Labeled,664740,med student,h',F,No,medxpert
ID0367,37719485,5/13/26,89,Labeled,664833,med student,c',F,No,medxpert
ID0367,37719485,5/6/26,101,Labeled,689336,med student,c',F,No,medxpert
ID0368,37719486,4/30/26,98,Labeled,664740,med student,a',D,No,jama
ID0368,37719486,5/18/26,129,Labeled,664833,med student,d',D,Yes,jama
ID0368,37719486,5/11/26,98,Labeled,689336,med student,d',D,Yes,jama
ID0371,37719487,4/30/26,81,Labeled,664740,med student,f',F,Yes,medxpert
ID0371,37719487,5/15/26,169,Labeled,664833,med student,f',F,Yes,medxpert
ID0371,37719487,5/13/26,43,Labeled,689336,med student,f',F,Yes,medxpert
ID0376,37719488,4/30/26,73,Labeled,664740,med student,d',A,No,medxpert
ID0376,37719488,5/7/26,88,Labeled,664833,med student,g',A,No,medxpert
ID0376,37719488,5/9/26,71,Labeled,689336,med student,j',A,No,medxpert
ID0379,37719489,4/30/26,57,Labeled,664740,med student,a',C,No,medxpert
ID0379,37719489,5/8/26,47,Labeled,664833,med student,a',C,No,medxpert
ID0379,37719489,5/22/26,418,Labeled,689336,med student,c',C,Yes,medxpert
ID0382,37719490,4/30/26,24,Labeled,664740,med student,c',C,Yes,medbullets
ID0382,37719490,5/6/26,72,Labeled,664833,med student,c',C,Yes,medbullets
ID0382,37719490,5/7/26,64,Labeled,689336,med student,b',C,No,medbullets
ID0385,37719491,4/30/26,82,Labeled,664740,med student,h',I,No,medxpert
ID0385,37719491,5/15/26,103,Labeled,664833,med student,h',I,No,medxpert
ID0385,37719491,5/15/26,78,Labeled,689336,med student,h',I,No,medxpert
ID0388,37719492,4/30/26,77,Labeled,664740,med student,f',F,Yes,medxpert
ID0388,37719492,5/16/26,144,Labeled,664833,med student,i',F,No,medxpert
ID0388,37719492,5/4/26,168,Labeled,689336,med student,f',F,Yes,medxpert
ID0389,37719493,5/12/26,193,Labeled,602648,med student,a',C,No,jama
ID0389,37719493,4/30/26,207,Labeled,664740,med student,a',C,No,jama
ID0389,37719493,5/7/26,104,Labeled,689336,med student,c',C,Yes,jama
ID0391,37719494,4/30/26,70,Labeled,664740,med student,g',A,No,medxpert
ID0391,37719494,5/26/26,111,Labeled,665129,med student,a',A,Yes,medxpert
ID0391,37719494,5/8/26,111,Labeled,689336,med student,a',A,Yes,medxpert
ID0393,37719495,4/30/26,176,Labeled,664740,med student,a',D,No,jama
ID0393,37719495,5/14/26,186,Labeled,664833,med student,d',D,Yes,jama
ID0393,37719495,5/10/26,35,Labeled,689336,med student,b',D,No,jama
ID0395,37719496,4/30/26,89,Labeled,664740,med student,c',C,Yes,jama
ID0395,37719496,5/17/26,124,Labeled,664833,med student,c',C,Yes,jama
ID0395,37719496,5/11/26,55,Labeled,689336,med student,d',C,No,jama
ID0396,37719497,5/16/26,15,Labeled,348391,med student,b',B,Yes,medbullets
ID0396,37719497,4/30/26,30,Labeled,664740,med student,b',B,Yes,medbullets
ID0396,37719497,5/22/26,50,Labeled,689336,med student,b',B,Yes,medbullets
ID0397,37719498,4/30/26,422,Labeled,664740,med student,i',B,No,medxpert
ID0397,37719498,5/12/26,162,Labeled,664833,med student,c',B,No,medxpert
ID0397,37719498,5/11/26,109,Labeled,689336,med student,a',B,No,medxpert
ID0399,37719499,5/12/26,70,Labeled,602648,med student,c',C,Yes,jama
ID0399,37719499,4/30/26,92,Labeled,664740,med student,c',C,Yes,jama
ID0399,37719499,5/14/26,231,Labeled,689336,med student,d',C,No,jama
ID0400,37719500,4/30/26,94,Labeled,664740,med student,b',B,Yes,jama
ID0400,37719500,5/16/26,159,Labeled,664833,med student,b',B,Yes,jama
ID0400,37719500,5/5/26,112,Labeled,689336,med student,b',B,Yes,jama
ID0403,37719501,4/30/26,57,Labeled,664740,med student,d',B,No,medbullets
ID0403,37719501,5/4/26,62,Labeled,664833,med student,c',B,No,medbullets
ID0403,37719501,5/6/26,72,Labeled,689336,med student,c',B,No,medbullets
ID0405,37719502,4/30/26,80,Labeled,664740,med student,d',B,No,jama
ID0405,37719502,5/6/26,141,Labeled,664833,med student,b',B,Yes,jama
ID0405,37719502,5/14/26,116,Labeled,689336,med student,d',B,No,jama
ID0406,37719503,4/30/26,86,Labeled,664740,med student,b',D,No,mmlu
ID0406,37719503,5/15/26,48,Labeled,664833,med student,d',D,Yes,mmlu
ID0406,37719503,5/6/26,32,Labeled,689336,med student,d',D,Yes,mmlu
ID0407,37719504,4/30/26,233,Labeled,664740,med student,a',G,No,medxpert
ID0407,37719504,5/20/26,95,Labeled,664811,med student,a',G,No,medxpert
ID0407,37719504,5/4/26,115,Labeled,664833,med student,j',G,No,medxpert
ID0409,37719505,4/30/26,23,Labeled,664740,med student,d',D,Yes,mmlu
ID0409,37719505,5/15/26,68,Labeled,664833,med student,d',D,Yes,mmlu
ID0409,37719505,5/14/26,109,Labeled,689336,med student,d',D,Yes,mmlu
ID0416,37719506,4/30/26,74,Labeled,664740,med student,i',I,Yes,medxpert
ID0416,37719506,5/26/26,104,Labeled,672563,med student,a',I,No,medxpert
ID0416,37719506,5/13/26,27,Labeled,689336,med student,b',I,No,medxpert
ID0417,37719507,4/30/26,45,Labeled,664740,med student,d',D,Yes,jama
ID0417,37719507,5/14/26,116,Labeled,664833,med student,b',D,No,jama
ID0417,37719507,5/13/26,115,Labeled,689336,med student,d',D,Yes,jama
ID0421,37719508,4/30/26,73,Labeled,664740,med student,c',D,No,jama
ID0421,37719508,5/8/26,161,Labeled,664833,med student,c',D,No,jama
ID0421,37719508,5/12/26,136,Labeled,689336,med student,d',D,Yes,jama
ID0422,37719509,4/30/26,66,Labeled,664740,med student,c',C,Yes,jama
ID0422,37719509,5/6/26,75,Labeled,664833,med student,c',C,Yes,jama
ID0422,37719509,5/8/26,54,Labeled,689336,med student,c',C,Yes,jama
ID0426,37719510,4/30/26,92,Labeled,664740,med student,j',D,No,medxpert
ID0426,37719510,5/4/26,131,Labeled,664833,med student,a',D,No,medxpert
ID0426,37719510,5/4/26,118,Labeled,689336,med student,b',D,No,medxpert
ID0428,37719511,5/16/26,21,Labeled,348391,med student,d',D,Yes,mmlu
ID0428,37719511,4/30/26,42,Labeled,664740,med student,d',D,Yes,mmlu
ID0428,37719511,5/21/26,33,Labeled,689336,med student,d',D,Yes,mmlu
ID0429,37719512,4/30/26,67,Labeled,664740,med student,c',B,No,mmlu
ID0429,37719512,5/6/26,141,Labeled,664833,med student,c',B,No,mmlu
ID0429,37719512,5/11/26,22,Labeled,689336,med student,b',B,Yes,mmlu
ID0433,37719513,5/16/26,43,Labeled,348391,med student,b',E,No,medxpert
ID0433,37719513,5/18/26,45,Labeled,664833,med student,c',E,No,medxpert
ID0433,37719513,4/30/26,105,Labeled,689336,med student,e',E,Yes,medxpert
ID0435,37719514,5/18/26,101,Labeled,664811,med student,i',I,Yes,medxpert
ID0435,37719514,5/6/26,166,Labeled,664833,med student,c',I,No,medxpert
ID0435,37719514,4/30/26,168,Labeled,689336,med student,d',I,No,medxpert
ID0437,37719515,5/21/26,76,Labeled,348391,med student,c',C,Yes,mmlu
ID0437,37719515,5/6/26,73,Labeled,664833,med student,c',C,Yes,mmlu
ID0437,37719515,4/30/26,76,Labeled,689336,med student,c',C,Yes,mmlu
ID0438,37719516,5/16/26,64,Labeled,348391,med student,b',B,Yes,medbullets
ID0438,37719516,5/17/26,177,Labeled,602648,med student,b',B,Yes,medbullets
ID0438,37719516,4/30/26,95,Labeled,689336,med student,b',B,Yes,medbullets
ID0440,37719517,5/22/26,22,Labeled,664811,med student,d',B,No,medxpert
ID0440,37719517,5/9/26,96,Labeled,664833,med student,d',B,No,medxpert
ID0440,37719517,4/30/26,81,Labeled,689336,med student,h',B,No,medxpert
ID0447,37719518,5/16/26,31,Labeled,348391,med student,d',D,Yes,medbullets
ID0447,37719518,5/19/26,247,Labeled,602648,med student,d',D,Yes,medbullets
ID0447,37719518,4/30/26,130,Labeled,689336,med student,d',D,Yes,medbullets
ID0449,37719519,5/18/26,297,Labeled,602648,med student,c',C,Yes,jama
ID0449,37719519,5/9/26,134,Labeled,664833,med student,a',C,No,jama
ID0449,37719519,4/30/26,162,Labeled,689336,med student,c',C,Yes,jama
ID0453,37719520,5/17/26,109,Labeled,657088,med student,c',D,No,jama
ID0453,37719520,5/4/26,92,Labeled,664833,med student,d',D,Yes,jama
ID0453,37719520,4/30/26,61,Labeled,689336,med student,b',D,No,jama
ID0455,37719521,5/16/26,52,Labeled,348391,med student,e',E,Yes,medxpert
ID0455,37719521,5/21/26,85,Labeled,664833,med student,e',E,Yes,medxpert
ID0455,37719521,4/30/26,140,Labeled,689336,med student,e',E,Yes,medxpert
ID0458,37719522,5/20/26,24,Labeled,348391,med student,e',F,No,medxpert
ID0458,37719522,5/13/26,43,Labeled,664833,med student,f',F,Yes,medxpert
ID0458,37719522,4/30/26,108,Labeled,689336,med student,c',F,No,medxpert
ID0463,37719523,5/16/26,17,Labeled,348391,med student,d',D,Yes,jama
ID0463,37719523,5/21/26,63,Labeled,664811,med student,c',D,No,jama
ID0463,37719523,4/30/26,94,Labeled,689336,med student,d',D,Yes,jama
ID0466,37719524,5/12/26,42,Labeled,602648,med student,d',D,Yes,jama
ID0466,37719524,5/22/26,192,Labeled,664811,med student,d',D,Yes,jama
ID0466,37719524,4/30/26,134,Labeled,689336,med student,d',D,Yes,jama
ID0467,37719525,5/16/26,71,Labeled,602648,med student,d',C,No,jama
ID0467,37719525,5/6/26,114,Labeled,664833,med student,c',C,Yes,jama
ID0467,37719525,4/30/26,76,Labeled,689336,med student,c',C,Yes,jama
ID0468,37719526,5/22/26,77,Labeled,664811,med student,c',C,Yes,medbullets
ID0468,37719526,5/9/26,136,Labeled,664833,med student,d',C,No,medbullets
ID0468,37719526,4/30/26,58,Labeled,689336,med student,d',C,No,medbullets
ID0469,37719527,5/16/26,46,Labeled,348391,med student,c',A,No,jama
ID0469,37719527,5/17/26,107,Labeled,657088,med student,a',A,Yes,jama
ID0469,37719527,4/30/26,150,Labeled,689336,med student,a',A,Yes,jama
ID0470,37719528,5/16/26,43,Labeled,348391,med student,c',C,Yes,medbullets
ID0470,37719528,5/17/26,29,Labeled,664833,med student,c',C,Yes,medbullets
ID0470,37719528,4/30/26,97,Labeled,689336,med student,c',C,Yes,medbullets
ID0471,37719529,5/21/26,28,Labeled,348391,med student,b',D,No,jama
ID0471,37719529,5/15/26,148,Labeled,664833,med student,d',D,Yes,jama
ID0471,37719529,4/30/26,87,Labeled,689336,med student,d',D,Yes,jama
ID0472,37719530,5/16/26,48,Labeled,348391,med student,b',D,No,jama
ID0472,37719530,5/17/26,78,Labeled,657088,med student,b',D,No,jama
ID0472,37719530,4/30/26,75,Labeled,689336,med student,b',D,No,jama
ID0473,37719531,5/16/26,23,Labeled,348391,med student,a',A,Yes,medbullets
ID0473,37719531,5/22/26,25,Labeled,664811,med student,a',A,Yes,medbullets
ID0473,37719531,4/30/26,145,Labeled,689336,med student,a',A,Yes,medbullets
ID0478,37719532,5/17/26,53,Labeled,664811,med student,a',A,Yes,jama
ID0478,37719532,5/15/26,116,Labeled,664833,med student,d',A,No,jama
ID0478,37719532,4/30/26,113,Labeled,689336,med student,a',A,Yes,jama
ID0483,37719533,5/16/26,74,Labeled,348391,med student,c',A,No,jama
ID0483,37719533,5/21/26,121,Labeled,664833,med student,b',A,No,jama
ID0483,37719533,4/30/26,229,Labeled,689336,med student,b',A,No,jama
ID0488,37719534,5/21/26,121,Labeled,657088,med student,d',C,No,jama
ID0488,37719534,5/9/26,60,Labeled,664833,med student,a',C,No,jama
ID0488,37719534,4/30/26,79,Labeled,689336,med student,a',C,No,jama
ID0490,37719535,5/19/26,120,Labeled,602648,med student,d',B,No,jama
ID0490,37719535,5/9/26,125,Labeled,664833,med student,d',B,No,jama
ID0490,37719535,4/30/26,108,Labeled,689336,med student,a',B,No,jama
ID0491,37719536,5/21/26,53,Labeled,348391,med student,a',A,Yes,medxpert
ID0491,37719536,5/5/26,49,Labeled,664833,med student,a',A,Yes,medxpert
ID0491,37719536,4/30/26,50,Labeled,689336,med student,a',A,Yes,medxpert
ID0492,37719537,5/16/26,41,Labeled,348391,med student,b',C,No,jama
ID0492,37719537,5/21/26,45,Labeled,664811,med student,c',C,Yes,jama
ID0492,37719537,4/30/26,228,Labeled,689336,med student,b',C,No,jama
ID0494,37719538,5/16/26,128,Labeled,602648,med student,c',C,Yes,jama
ID0494,37719538,5/7/26,225,Labeled,664833,med student,b',C,No,jama
ID0494,37719538,4/30/26,145,Labeled,689336,med student,a',C,No,jama
ID0495,37719539,5/22/26,117,Labeled,664811,med student,b',B,Yes,medbullets
ID0495,37719539,5/5/26,75,Labeled,664833,med student,b',B,Yes,medbullets
ID0495,37719539,4/30/26,83,Labeled,689336,med student,b',B,Yes,medbullets
ID0496,37719540,5/22/26,37,Labeled,348391,med student,c',C,Yes,medbullets
ID0496,37719540,5/7/26,73,Labeled,664833,med student,a',C,No,medbullets
ID0496,37719540,4/30/26,106,Labeled,689336,med student,c',C,Yes,medbullets
ID0500,37719541,5/16/26,60,Labeled,348391,med student,b',B,Yes,jama
ID0500,37719541,5/20/26,42,Labeled,664811,med student,b',B,Yes,jama
ID0500,37719541,4/30/26,93,Labeled,689336,med student,d',B,No,jama
ID0504,37719542,5/17/26,53,Labeled,664811,med student,b',B,Yes,medxpert
ID0504,37719542,5/7/26,50,Labeled,664833,med student,b',B,Yes,medxpert
ID0504,37719542,4/30/26,150,Labeled,689336,med student,b',B,Yes,medxpert
ID0506,37719543,5/12/26,59,Labeled,602648,med student,d',D,Yes,medxpert
ID0506,37719543,5/12/26,61,Labeled,664833,med student,a',D,No,medxpert
ID0506,37719543,5/8/26,115,Labeled,689336,med student,d',D,Yes,medxpert
ID0508,37719544,5/5/26,72,Labeled,602648,med student,a',B,No,jama
ID0508,37719544,5/12/26,167,Labeled,664833,med student,c',B,No,jama
ID0508,37719544,5/13/26,76,Labeled,689336,med student,a',B,No,jama
ID0509,37719545,5/22/26,63,Labeled,657088,med student,g',J,No,medxpert
ID0509,37719545,5/7/26,93,Labeled,664833,med student,j',J,Yes,medxpert
ID0509,37719545,5/5/26,90,Labeled,689336,med student,g',J,No,medxpert
ID0510,37719546,5/16/26,43,Labeled,348391,med student,b',B,Yes,mmlu
