row_index,total_labels,matches,match_percentage,three_out_of_five_match,labels1,labels2
106,10,10,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant']"
107,2,2,100.0,True,"['Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance']"
108,0,0,0.0,False,[],[]
109,10,10,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
110,9,9,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
111,6,6,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']"
112,12,12,100.0,True,"['Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance']"
113,11,10,90.9090909090909,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance']"
114,12,12,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
115,11,11,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
116,0,0,0.0,False,[],[]
117,11,10,90.9090909090909,True,"['Irrelevant', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Irrelevant', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
118,5,3,60.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
119,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
120,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
121,4,4,100.0,True,"['High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']"
122,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
123,13,12,92.3076923076923,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']"
124,11,11,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
125,4,3,75.0,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
126,11,11,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
127,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
128,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
129,8,8,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
130,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance']"
131,6,6,100.0,True,"['Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
132,4,4,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
133,9,8,88.88888888888889,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
134,7,7,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
135,9,9,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
136,6,6,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
137,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
138,9,9,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
139,5,3,60.0,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
140,1,1,100.0,True,['Low Relevance'],['Low Relevance']
141,10,10,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance']"
142,6,6,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
143,13,13,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
144,8,5,62.5,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant']"
145,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
146,0,0,0.0,False,[],[]
147,4,4,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
148,9,9,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
149,1,1,100.0,True,['High Relevance'],['High Relevance']
150,4,4,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
151,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
152,8,8,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance']"
153,12,10,83.33333333333334,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
154,0,0,0.0,False,[],[]
155,10,10,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant']"
156,10,10,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
157,4,4,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
158,10,9,90.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant']"
159,5,3,60.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
160,16,16,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
161,8,7,87.5,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance']"
162,8,8,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
163,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
164,9,9,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance']"
165,4,4,100.0,True,"['Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']"
166,7,5,71.42857142857143,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
167,9,9,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
168,11,10,90.9090909090909,True,"['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
169,5,4,80.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']"
170,8,8,100.0,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
171,13,10,76.92307692307693,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
